spliceName	chrom	strand	start	end	CT
ENSRNOG00000013720:J030	chr14	+	86106372	86106973	7
ENSRNOG00000013720:J031	chr14	+	86107083	86107156	4
ENSRNOG00000013720:J032	chr14	+	86107296	86107608	2
ENSRNOG00000013720:J033	chr14	+	86107693	86107786	3
ENSRNOG00000013720:J034	chr14	+	86107931	86108027	4
ENSRNOG00000013720:J035	chr14	+	86108113	86108340	5
ENSRNOG00000013720:J036	chr14	+	86108464	86108675	2
ENSRNOG00000013720:J037	chr14	+	86108872	86108954	5
ENSRNOG00000013720:J038	chr14	+	86109134	86109334	13
ENSRNOG00000013720:J039	chr14	+	86109686	86109768	7
ENSRNOG00000013720:J040	chr14	+	86109908	86110005	5
ENSRNOG00000013720:J041	chr14	+	86110105	86110506	9
ENSRNOG00000013747:J014	chr14	-	81436623	81437277	3
ENSRNOG00000013747:J015	chr14	-	81437337	81437842	4
ENSRNOG00000013747:J016	chr14	-	81437924	81438227	2
ENSRNOG00000013747:J017	chr14	-	81438283	81438498	2
ENSRNOG00000013747:J018	chr14	-	81438607	81439294	1
ENSRNOG00000013747:J019	chr14	-	81439946	81441572	4
ENSRNOG00000013747:J020	chr14	-	81441641	81441918	4
ENSRNOG00000013747:J021	chr14	-	81442007	81442835	3
ENSRNOG00000013747:J022	chr14	-	81442906	81443288	3
ENSRNOG00000013747:J023	chr14	-	81443406	81445052	3
ENSRNOG00000013747:J024	chr14	-	81445155	81446171	1
ENSRNOG00000013747:J025	chr14	-	81446311	81472817	0
ENSRNOG00000013805:J007	chr14	+	81488392	81496684	12
ENSRNOG00000013805:J008	chr14	+	81496975	81499479	10
ENSRNOG00000013805:J009	chr14	+	81499569	81501541	14
ENSRNOG00000013805:J010	chr14	+	81501790	81501983	2
ENSRNOG00000013805:J011	chr14	+	81502103	81504224	9
ENSRNOG00000013832:J022	chr14	-	81516699	81526428	5
ENSRNOG00000013832:J023	chr14	-	81526510	81534518	12
ENSRNOG00000013832:J024	chr14	-	81535389	81536818	25
ENSRNOG00000013832:J025	chr14	-	81537049	81538896	14
ENSRNOG00000013832:J026	chr14	-	81539080	81539746	5
ENSRNOG00000013832:J027	chr14	-	81540029	81541855	13
ENSRNOG00000013832:J028	chr14	-	81542146	81543041	10
ENSRNOG00000013832:J029	chr14	-	81543240	81556163	16
ENSRNOG00000013832:J030	chr14	-	81556415	81560404	16
ENSRNOG00000013832:J031	chr14	-	81560584	81560704	13
ENSRNOG00000013832:J032	chr14	-	81560858	81563538	14
ENSRNOG00000013832:J033	chr14	-	81563781	81563895	18
ENSRNOG00000013832:J034	chr14	-	81564008	81564780	19
ENSRNOG00000013832:J035	chr14	-	81564858	81568468	32
ENSRNOG00000013832:J036	chr14	-	81568616	81574058	19
ENSRNOG00000013832:J037	chr14	-	81574183	81579600	15
ENSRNOG00000013832:J038	chr14	-	81579835	81586231	10
ENSRNOG00000013832:J039	chr14	-	81586399	81587023	23
ENSRNOG00000013832:J040	chr14	-	81587178	81598327	10
ENSRNOG00000013832:J041	chr14	-	81598570	81638690	0
ENSRNOG00000013930:J013	chr14	-	81660590	81661081	73
ENSRNOG00000013930:J014	chr14	-	81661130	81661626	40
ENSRNOG00000013930:J015	chr14	-	81661786	81662110	46
ENSRNOG00000013930:J016	chr14	-	81661786	81667627	0
ENSRNOG00000013930:J017	chr14	-	81662120	81667645	41
ENSRNOG00000013930:J018	chr14	-	81667634	81667636	0
ENSRNOG00000013930:J019	chr14	-	81667725	81670357	40
ENSRNOG00000013930:J020	chr14	-	81670484	81672342	79
ENSRNOG00000013930:J021	chr14	-	81672500	81678982	0
ENSRNOG00000014098:J014	chr14	-	86111652	86111896	6
ENSRNOG00000014098:J015	chr14	-	86111998	86112267	14
ENSRNOG00000014098:J016	chr14	-	86112395	86112611	17
ENSRNOG00000014098:J017	chr14	-	86112769	86112890	22
ENSRNOG00000014098:J018	chr14	-	86112971	86113214	24
ENSRNOG00000014098:J019	chr14	-	86113413	86113505	9
ENSRNOG00000014098:J020	chr14	-	86113620	86113949	12
ENSRNOG00000014098:J021	chr14	-	86114073	86114247	13
ENSRNOG00000014098:J022	chr14	-	86114369	86116078	6
ENSRNOG00000014098:J023	chr14	-	86116355	86117559	2
ENSRNOG00000014409:J010	chr14	-	86144916	86145262	0
ENSRNOG00000014409:J011	chr14	-	86145311	86145456	0
ENSRNOG00000014409:J012	chr14	-	86145535	86146047	0
ENSRNOG00000014409:J013	chr14	-	86146152	86146375	0
ENSRNOG00000014409:J014	chr14	-	86146451	86146629	0
ENSRNOG00000014409:J015	chr14	-	86146743	86146968	0
ENSRNOG00000014785:J008	chr14	+	86196121	86199174	32
ENSRNOG00000014785:J009	chr14	+	86199257	86200955	45
ENSRNOG00000014785:J010	chr14	+	86201056	86202099	117
ENSRNOG00000014785:J011	chr14	+	86202204	86202458	145
ENSRNOG00000014785:J012	chr14	+	86202524	86204115	74
ENSRNOG00000014785:J013	chr14	+	86204217	86205302	119
ENSRNOG00000014874:J014	chr14	+	81725726	81767210	1
ENSRNOG00000014874:J015	chr14	+	81767351	81772747	1
ENSRNOG00000014874:J016	chr14	+	81772885	81774401	0
ENSRNOG00000014874:J017	chr14	+	81774604	81775479	2
ENSRNOG00000014874:J018	chr14	+	81775569	81776604	1
ENSRNOG00000014874:J019	chr14	+	81776694	81782704	0
ENSRNOG00000014874:J020	chr14	+	81782806	81788778	4
ENSRNOG00000014874:J021	chr14	+	81790083	81806289	0
ENSRNOG00000014874:J022	chr14	+	81806441	81807094	1
ENSRNOG00000014874:J023	chr14	+	81807211	81808347	1
ENSRNOG00000014874:J024	chr14	+	81808452	81809272	2
ENSRNOG00000014874:J025	chr14	+	81809376	81809923	1
ENSRNOG00000015033:J015	chr14	+	81819666	81819747	13
ENSRNOG00000015033:J016	chr14	+	81819786	81828320	0
ENSRNOG00000015033:J017	chr14	+	81819847	81822906	43
ENSRNOG00000015033:J018	chr14	+	81819847	81828320	0
ENSRNOG00000015033:J019	chr14	+	81822936	81825614	0
ENSRNOG00000015033:J020	chr14	+	81822936	81828320	41
ENSRNOG00000015033:J021	chr14	+	81825752	81828320	0
ENSRNOG00000015033:J022	chr14	+	81828435	81829567	25
ENSRNOG00000015033:J023	chr14	+	81829730	81830195	24
ENSRNOG00000015093:J012	chr14	+	6994597	7008685	504
ENSRNOG00000015093:J013	chr14	+	7008750	7011636	591
ENSRNOG00000015093:J014	chr14	+	7011759	7012137	467
ENSRNOG00000015093:J015	chr14	+	7013091	7014616	368
ENSRNOG00000015093:J016	chr14	+	7014686	7015402	364
ENSRNOG00000015093:J017	chr14	+	7015521	7016391	526
ENSRNOG00000015093:J018	chr14	+	7016512	7017534	372
ENSRNOG00000015093:J019	chr14	+	7017671	7018936	630
ENSRNOG00000015093:J020	chr14	+	7019085	7019625	202
ENSRNOG00000015093:J021	chr14	+	7019774	7024867	284
ENSRNOG00000015255:J006	chr14	+	81837835	81838705	3
ENSRNOG00000015255:J007	chr14	+	81839746	81840662	12
ENSRNOG00000015255:J008	chr14	+	81841102	81843657	25
ENSRNOG00000015255:J009	chr14	+	81843886	81856513	6
ENSRNOG00000015474:J012	chr14	+	82094105	82104813	14
ENSRNOG00000015474:J013	chr14	+	82104985	82105863	39
ENSRNOG00000015474:J014	chr14	+	82106025	82112686	36
ENSRNOG00000015474:J015	chr14	+	82112776	82114071	27
ENSRNOG00000015474:J016	chr14	+	82114202	82114289	32
ENSRNOG00000015474:J017	chr14	+	82114359	82114796	27
ENSRNOG00000015474:J018	chr14	+	82114885	82115628	37
ENSRNOG00000015474:J019	chr14	+	82115740	82116555	29
ENSRNOG00000015474:J020	chr14	+	82116827	82116975	25
ENSRNOG00000015474:J021	chr14	+	82117075	82117188	31
ENSRNOG00000016427:J015	chr14	+	82228067	82232537	9
ENSRNOG00000016427:J016	chr14	+	82232598	82239644	18
ENSRNOG00000016427:J017	chr14	+	82240095	82248823	23
ENSRNOG00000016427:J018	chr14	+	82248967	82249695	50
ENSRNOG00000016427:J019	chr14	+	82249833	82250466	66
ENSRNOG00000016427:J020	chr14	+	82250670	82257579	72
ENSRNOG00000016427:J021	chr14	+	82257699	82260833	49
ENSRNOG00000016427:J022	chr14	+	82260965	82261352	43
ENSRNOG00000016427:J023	chr14	+	82261493	82262119	37
ENSRNOG00000016427:J024	chr14	+	82262254	82263087	43
ENSRNOG00000016427:J025	chr14	+	82263222	82264117	86
ENSRNOG00000016427:J026	chr14	+	82264308	82265521	57
ENSRNOG00000016427:J027	chr14	+	82265660	82267002	75
ENSRNOG00000016818:J022	chr14	-	82274000	82274175	3
ENSRNOG00000016818:J023	chr14	-	82274281	82274412	1
ENSRNOG00000016818:J024	chr14	-	82274550	82274747	2
ENSRNOG00000016818:J025	chr14	-	82274818	82274901	4
ENSRNOG00000016818:J026	chr14	-	82275024	82275140	4
ENSRNOG00000016818:J027	chr14	-	82275331	82275406	4
ENSRNOG00000016818:J028	chr14	-	82275517	82275598	6
ENSRNOG00000016818:J029	chr14	-	82275720	82275923	3
ENSRNOG00000016818:J030	chr14	-	82276069	82276415	3
ENSRNOG00000016818:J031	chr14	-	82276606	82277083	1
ENSRNOG00000016818:J032	chr14	-	82276606	82277925	0
ENSRNOG00000016818:J033	chr14	-	82277228	82278983	2
ENSRNOG00000016818:J034	chr14	-	82278076	82278983	1
ENSRNOG00000016818:J035	chr14	-	82279174	82279256	2
ENSRNOG00000016818:J036	chr14	-	82279380	82279464	6
ENSRNOG00000016818:J037	chr14	-	82279634	82280999	5
ENSRNOG00000016818:J038	chr14	-	82281053	82281355	6
ENSRNOG00000016818:J039	chr14	-	82281625	82287005	1
ENSRNOG00000016818:J040	chr14	-	82287197	82287552	0
ENSRNOG00000017074:J010	chr14	+	73889429	73893642	62
ENSRNOG00000017074:J011	chr14	+	73893739	73898758	88
ENSRNOG00000017074:J012	chr14	+	73898847	73909947	64
ENSRNOG00000017074:J013	chr14	+	73910077	73951922	122
ENSRNOG00000017074:J014	chr14	+	73952026	73954820	137
ENSRNOG00000017074:J015	chr14	+	73954898	73961100	18
ENSRNOG00000017074:J016	chr14	+	73954898	73962326	129
ENSRNOG00000017074:J017	chr14	+	73961195	73962326	13
ENSRNOG00000017259:J015	chr14	-	82336500	82336686	2
ENSRNOG00000017259:J016	chr14	-	82336807	82336888	1
ENSRNOG00000017259:J017	chr14	-	82336995	82338514	3
ENSRNOG00000017259:J018	chr14	-	82338675	82339173	2
ENSRNOG00000017259:J019	chr14	-	82339217	82339295	1
ENSRNOG00000017259:J020	chr14	-	82339372	82339731	2
ENSRNOG00000017259:J021	chr14	-	82339833	82339913	0
ENSRNOG00000017259:J022	chr14	-	82340001	82340892	2
ENSRNOG00000017259:J023	chr14	-	82341002	82341312	3
ENSRNOG00000017259:J024	chr14	-	82341365	82342845	4
ENSRNOG00000017259:J025	chr14	-	82343290	82343649	5
ENSRNOG00000017259:J026	chr14	-	82343731	82347243	4
ENSRNOG00000017259:J027	chr14	-	82347386	82347516	6
ENSRNOG00000017329:J005	chr14	+	82351015	82353510	11
ENSRNOG00000017329:J006	chr14	+	82353985	82354397	18
ENSRNOG00000017329:J007	chr14	+	82354557	82354653	7
ENSRNOG00000017548:J007	chr14	+	82375598	82375958	5
ENSRNOG00000017548:J008	chr14	+	82376084	82397494	12
ENSRNOG00000017548:J009	chr14	+	82397727	82402607	14
ENSRNOG00000017548:J010	chr14	+	82402662	82405272	9
ENSRNOG00000017548:J011	chr14	+	82406036	82415480	8
ENSRNOG00000017775:J016	chr14	-	82911026	82913025	0
ENSRNOG00000017775:J017	chr14	-	82913134	82915881	0
ENSRNOG00000017775:J018	chr14	-	82916097	82919929	0
ENSRNOG00000017775:J019	chr14	-	82920098	82922003	0
ENSRNOG00000017775:J020	chr14	-	82922154	82925514	0
ENSRNOG00000017775:J021	chr14	-	82925622	82927439	0
ENSRNOG00000017775:J022	chr14	-	82927575	82927757	0
ENSRNOG00000017775:J023	chr14	-	82927978	82929223	0
ENSRNOG00000017775:J024	chr14	-	82929304	82930313	0
ENSRNOG00000017775:J025	chr14	-	82930419	82946420	0
ENSRNOG00000017775:J026	chr14	-	82946525	82947978	0
ENSRNOG00000017775:J027	chr14	-	82948038	82949197	0
ENSRNOG00000017775:J028	chr14	-	82949302	82963110	0
ENSRNOG00000017775:J029	chr14	-	82963182	82974999	0
ENSRNOG00000018144:J047	chr14	-	83092520	83092640	10
ENSRNOG00000018144:J048	chr14	-	83092723	83096917	11
ENSRNOG00000018144:J049	chr14	-	83096978	83099838	11
ENSRNOG00000018144:J050	chr14	-	83100010	83103403	8
ENSRNOG00000018144:J051	chr14	-	83103573	83107498	7
ENSRNOG00000018144:J052	chr14	-	83107726	83109148	3
ENSRNOG00000018144:J053	chr14	-	83109257	83115570	6
ENSRNOG00000018144:J054	chr14	-	83115703	83116471	4
ENSRNOG00000018144:J055	chr14	-	83116549	83119245	8
ENSRNOG00000018144:J056	chr14	-	83119397	83125119	3
ENSRNOG00000018144:J057	chr14	-	83119397	83128169	4
ENSRNOG00000018144:J058	chr14	-	83125185	83128169	2
ENSRNOG00000018144:J059	chr14	-	83128275	83136527	14
ENSRNOG00000018144:J060	chr14	-	83136661	83138243	3
ENSRNOG00000018144:J061	chr14	-	83138463	83139236	14
ENSRNOG00000018144:J062	chr14	-	83139404	83139878	5
ENSRNOG00000018144:J063	chr14	-	83139996	83145510	11
ENSRNOG00000018144:J064	chr14	-	83145671	83146112	17
ENSRNOG00000018144:J065	chr14	-	83146269	83149832	1
ENSRNOG00000018144:J066	chr14	-	83149898	83157828	13
ENSRNOG00000018144:J067	chr14	-	83157923	83158832	9
ENSRNOG00000018144:J068	chr14	-	83158968	83160744	7
ENSRNOG00000018144:J069	chr14	-	83160948	83166875	12
ENSRNOG00000018144:J070	chr14	-	83167096	83170808	12
ENSRNOG00000018144:J071	chr14	-	83170929	83171604	15
ENSRNOG00000018144:J072	chr14	-	83171641	83173253	14
ENSRNOG00000018144:J073	chr14	-	83173323	83180232	5
ENSRNOG00000018144:J074	chr14	-	83180306	83180530	13
ENSRNOG00000018144:J075	chr14	-	83180592	83180958	21
ENSRNOG00000018144:J076	chr14	-	83181093	83182787	19
ENSRNOG00000018144:J077	chr14	-	83182862	83183801	22
ENSRNOG00000018144:J078	chr14	-	83183905	83185934	24
ENSRNOG00000018144:J079	chr14	-	83186007	83186857	14
ENSRNOG00000018144:J080	chr14	-	83186927	83190030	9
ENSRNOG00000018144:J081	chr14	-	83190092	83192211	6
ENSRNOG00000018144:J082	chr14	-	83192290	83197383	7
ENSRNOG00000018144:J083	chr14	-	83197453	83206027	9
ENSRNOG00000018144:J084	chr14	-	83206077	83207318	8
ENSRNOG00000018144:J085	chr14	-	83207402	83208845	0
ENSRNOG00000018144:J086	chr14	-	83207402	83208849	13
ENSRNOG00000018144:J087	chr14	-	83208935	83214207	19
ENSRNOG00000018144:J088	chr14	-	83214254	83214971	15
ENSRNOG00000018144:J089	chr14	-	83215059	83218531	22
ENSRNOG00000018144:J090	chr14	-	83218654	83218918	7
ENSRNOG00000018144:J091	chr14	-	83218654	83219395	2
ENSRNOG00000018319:J014	chr14	+	83298738	83312104	8
ENSRNOG00000018319:J015	chr14	+	83312175	83321164	0
ENSRNOG00000018319:J016	chr14	+	83321340	83344698	9
ENSRNOG00000018319:J017	chr14	+	83341903	83343277	1
ENSRNOG00000018319:J018	chr14	+	83343443	83344698	2
ENSRNOG00000018319:J019	chr14	+	83344935	83345142	15
ENSRNOG00000018319:J020	chr14	+	83345281	83345452	30
ENSRNOG00000018319:J021	chr14	+	83345599	83345847	24
ENSRNOG00000018319:J022	chr14	+	83346008	83346516	30
ENSRNOG00000018412:J035	chr14	-	83347855	83347925	9
ENSRNOG00000018412:J036	chr14	-	83348037	83348448	47
ENSRNOG00000018412:J037	chr14	-	83348527	83348630	51
ENSRNOG00000018412:J038	chr14	-	83348769	83349859	13
ENSRNOG00000018412:J039	chr14	-	83350046	83350170	17
ENSRNOG00000018412:J040	chr14	-	83350275	83350858	6
ENSRNOG00000018412:J041	chr14	-	83351091	83351372	9
ENSRNOG00000018412:J042	chr14	-	83351549	83351665	30
ENSRNOG00000018412:J043	chr14	-	83351740	83352325	25
ENSRNOG00000018412:J044	chr14	-	83352400	83352845	13
ENSRNOG00000018412:J045	chr14	-	83353006	83354913	14
ENSRNOG00000018412:J046	chr14	-	83355010	83356523	27
ENSRNOG00000018412:J047	chr14	-	83356626	83357551	9
ENSRNOG00000018412:J048	chr14	-	83357628	83357983	9
ENSRNOG00000018412:J049	chr14	-	83358079	83358548	5
ENSRNOG00000018412:J050	chr14	-	83358624	83359134	9
ENSRNOG00000018412:J051	chr14	-	83359313	83359545	11
ENSRNOG00000018412:J052	chr14	-	83359627	83360575	15
ENSRNOG00000018412:J053	chr14	-	83360706	83363814	24
ENSRNOG00000018412:J054	chr14	-	83363881	83365477	15
ENSRNOG00000018412:J055	chr14	-	83365575	83366173	12
ENSRNOG00000018412:J056	chr14	-	83366266	83367496	18
ENSRNOG00000018412:J057	chr14	-	83367567	83369630	13
ENSRNOG00000018412:J058	chr14	-	83369792	83373485	9
ENSRNOG00000018412:J059	chr14	-	83373642	83378742	9
ENSRNOG00000018412:J060	chr14	-	83378845	83384761	26
ENSRNOG00000018412:J061	chr14	-	83384879	83390090	15
ENSRNOG00000018412:J062	chr14	-	83390185	83392042	18
ENSRNOG00000018412:J063	chr14	-	83392153	83396049	20
ENSRNOG00000018412:J064	chr14	-	83396121	83396990	16
ENSRNOG00000018412:J065	chr14	-	83397161	83399180	26
ENSRNOG00000018412:J066	chr14	-	83399303	83404894	27
ENSRNOG00000018412:J067	chr14	-	83405243	83411900	0
ENSRNOG00000018475:J020	chr14	+	83413109	83413736	7
ENSRNOG00000018475:J021	chr14	+	83413860	83426567	27
ENSRNOG00000018475:J022	chr14	+	83426641	83428967	30
ENSRNOG00000018475:J023	chr14	+	83429095	83433177	13
ENSRNOG00000018475:J024	chr14	+	83433464	83434005	33
ENSRNOG00000018475:J025	chr14	+	83434207	83437652	27
ENSRNOG00000018475:J026	chr14	+	83437828	83438735	12
ENSRNOG00000018475:J027	chr14	+	83438871	83439073	25
ENSRNOG00000018475:J028	chr14	+	83439253	83441145	18
ENSRNOG00000018475:J029	chr14	+	83441378	83445326	7
ENSRNOG00000018475:J030	chr14	+	83445398	83445771	13
ENSRNOG00000018475:J031	chr14	+	83445955	83446980	31
ENSRNOG00000018475:J032	chr14	+	83447060	83447600	24
ENSRNOG00000018475:J033	chr14	+	83447740	83450618	30
ENSRNOG00000018475:J034	chr14	+	83450703	83451981	22
ENSRNOG00000018475:J035	chr14	+	83452114	83453254	29
ENSRNOG00000018475:J036	chr14	+	83453599	83454096	13
ENSRNOG00000018475:J037	chr14	+	83454264	83454720	12
ENSRNOG00000018590:J010	chr14	-	83461093	83462548	38
ENSRNOG00000018590:J011	chr14	-	83462671	83462890	43
ENSRNOG00000018590:J012	chr14	-	83463058	83464564	28
ENSRNOG00000018590:J013	chr14	-	83464695	83468869	42
ENSRNOG00000018590:J014	chr14	-	83469039	83471675	76
ENSRNOG00000018590:J015	chr14	-	83471745	83472511	46
ENSRNOG00000018590:J016	chr14	-	83472687	83475000	50
ENSRNOG00000018590:J017	chr14	-	83475124	83476477	38
ENSRNOG00000018709:J010	chr14	+	83511910	83513280	15
ENSRNOG00000018709:J011	chr14	+	83513344	83514434	5
ENSRNOG00000018709:J012	chr14	+	83513344	83519236	11
ENSRNOG00000018709:J013	chr14	+	83514526	83519236	0
ENSRNOG00000018709:J014	chr14	+	83519408	83526066	1
ENSRNOG00000018709:J015	chr14	+	83519408	83527485	2
ENSRNOG00000018709:J016	chr14	+	83526139	83527485	1
ENSRNOG00000018859:J012	chr14	+	83560732	83561578	0
ENSRNOG00000018859:J013	chr14	+	83561695	83561772	1
ENSRNOG00000018859:J014	chr14	+	83561892	83562886	4
ENSRNOG00000018859:J015	chr14	+	83561904	83562961	0
ENSRNOG00000018859:J016	chr14	+	83562893	83562962	0
ENSRNOG00000018859:J017	chr14	+	83563099	83563191	5
ENSRNOG00000018859:J018	chr14	+	83563270	83570906	9
ENSRNOG00000019000:J022	chr14	-	83575548	83577596	13
ENSRNOG00000019000:J023	chr14	-	83577754	83578372	25
ENSRNOG00000019000:J024	chr14	-	83578428	83578964	19
ENSRNOG00000019000:J025	chr14	-	83579139	83580000	18
ENSRNOG00000019000:J026	chr14	-	83580066	83581363	27
ENSRNOG00000019000:J027	chr14	-	83581420	83581611	30
ENSRNOG00000019000:J028	chr14	-	83581743	83583264	29
ENSRNOG00000019000:J029	chr14	-	83583351	83583880	0
ENSRNOG00000019000:J030	chr14	-	83583351	83584424	23
ENSRNOG00000019000:J031	chr14	-	83583899	83584424	0
ENSRNOG00000019000:J032	chr14	-	83584611	83587261	26
ENSRNOG00000019000:J033	chr14	-	83587458	83587797	46
ENSRNOG00000019000:J034	chr14	-	83587903	83589501	4
ENSRNOG00000019000:J035	chr14	-	83587903	83589625	41
ENSRNOG00000019000:J036	chr14	-	83589814	83590330	11
ENSRNOG00000019000:J037	chr14	-	83590440	83591782	12
ENSRNOG00000019000:J038	chr14	-	83591918	83602640	18
ENSRNOG00000019000:J039	chr14	-	83591918	83626542	1
ENSRNOG00000019000:J040	chr14	-	83626642	83641814	1
ENSRNOG00000019325:J008	chr14	-	83650526	83652491	15
ENSRNOG00000019325:J009	chr14	-	83652609	83657119	11
ENSRNOG00000019325:J010	chr14	-	83657174	83658454	18
ENSRNOG00000019325:J011	chr14	-	83658567	83660744	43
ENSRNOG00000019325:J012	chr14	-	83660763	83663821	37
ENSRNOG00000019325:J013	chr14	-	83664042	83685166	14
ENSRNOG00000019361:J014	chr14	-	83731643	83731832	1
ENSRNOG00000019361:J015	chr14	-	83731937	83732049	1
ENSRNOG00000019361:J016	chr14	-	83732127	83732280	0
ENSRNOG00000019361:J017	chr14	-	83732418	83736727	1
ENSRNOG00000019361:J018	chr14	-	83736911	83737018	1
ENSRNOG00000019361:J019	chr14	-	83737128	83737241	1
ENSRNOG00000019361:J020	chr14	-	83737353	83737693	0
ENSRNOG00000019361:J021	chr14	-	83737869	83738166	0
ENSRNOG00000019361:J022	chr14	-	83738283	83738460	0
ENSRNOG00000019361:J023	chr14	-	83738569	83738688	0
ENSRNOG00000019361:J024	chr14	-	83738802	83739147	0
ENSRNOG00000019361:J025	chr14	-	83740298	83741822	0
ENSRNOG00000019451:J022	chr14	-	83755445	83758453	4
ENSRNOG00000019451:J023	chr14	-	83758618	83758962	0
ENSRNOG00000019451:J024	chr14	-	83759114	83759618	0
ENSRNOG00000019451:J025	chr14	-	83759736	83759935	0
ENSRNOG00000019451:J026	chr14	-	83760109	83761725	3
ENSRNOG00000019451:J027	chr14	-	83761807	83761963	1
ENSRNOG00000019451:J028	chr14	-	83762026	83762120	1
ENSRNOG00000019451:J029	chr14	-	83762288	83763163	5
ENSRNOG00000019451:J030	chr14	-	83763239	83763327	3
ENSRNOG00000019451:J031	chr14	-	83763486	83766425	1
ENSRNOG00000019451:J032	chr14	-	83766598	83766750	0
ENSRNOG00000019451:J033	chr14	-	83767269	83767363	2
ENSRNOG00000019451:J034	chr14	-	83767435	83768036	0
ENSRNOG00000019451:J035	chr14	-	83768109	83768193	0
ENSRNOG00000019451:J036	chr14	-	83768514	83769354	0
ENSRNOG00000019451:J037	chr14	-	83769452	83769533	3
ENSRNOG00000019451:J038	chr14	-	83769612	83769708	0
ENSRNOG00000019451:J039	chr14	-	83769802	83770290	3
ENSRNOG00000019451:J040	chr14	-	83770439	83774854	1
ENSRNOG00000019451:J041	chr14	-	83774969	83776710	3
ENSRNOG00000019624:J029	chr14	+	83889227	83897096	30
ENSRNOG00000019624:J030	chr14	+	83897150	83900073	16
ENSRNOG00000019624:J031	chr14	+	83897150	83907852	0
ENSRNOG00000019624:J032	chr14	+	83900108	83907852	12
ENSRNOG00000019624:J033	chr14	+	83907921	83908421	8
ENSRNOG00000019624:J034	chr14	+	83908512	83911462	13
ENSRNOG00000019624:J035	chr14	+	83911571	83915166	45
ENSRNOG00000019624:J036	chr14	+	83915326	83915442	29
ENSRNOG00000019624:J037	chr14	+	83915554	83916004	27
ENSRNOG00000019624:J038	chr14	+	83916130	83916745	22
ENSRNOG00000019624:J039	chr14	+	83916825	83917623	33
ENSRNOG00000019624:J040	chr14	+	83917706	83917927	33
ENSRNOG00000019624:J041	chr14	+	83918013	83919053	59
ENSRNOG00000019624:J042	chr14	+	83919194	83919278	16
ENSRNOG00000019624:J043	chr14	+	83919433	83919582	19
ENSRNOG00000019624:J044	chr14	+	83919711	83920399	28
ENSRNOG00000019624:J045	chr14	+	83920505	83921001	34
