chrom	strand	start	end	CT
chrX	-	159188966	159189204	1
chrX	+	159514684	159516035	2
chrX	+	159517154	159518418	6
chrX	+	159518582	159521057	4
chrX	+	159521157	159525171	1
chrX	+	159525261	159526044	2
chrX	+	159526182	159526690	2
chrX	-	159725491	159726663	1
chrX	-	159730284	159731424	2
chrX	-	159731445	159732989	1
chrX	-	159796654	159799476	1
chrX	-	159801803	159839295	1
chrX	-	159840991	159848749	1
chrX	-	159882956	159883664	5
chrX	-	159885878	159886542	1
chrX	-	159886625	159887007	2
chrX	-	159887133	159887552	3
chrX	-	159887667	159888183	2
chrX	-	159888336	159888837	4
chrX	-	159889009	159889670	3
chrX	-	159889777	159889963	7
chrX	-	159890079	159891214	2
