"groupID"	"featureID"	"exonBaseMean"	"dispersion"	"stat"	"pvalue"	"padj"	"CASE"	"CTRL"	"log2fold_CTRL_CASE"	"genomicData.seqnames"	"genomicData.start"	"genomicData.end"	"genomicData.width"	"genomicData.strand"	"countData.SAMP1"	"countData.SAMP2"	"countData.SAMP3"	"countData.SAMP4"	"countData.SAMP5"	"countData.SAMP6"
"ENSRNOG00000058588:E010"	"ENSRNOG00000058588"	"E010"	14.7309175320707	0.00345986190093655	0.506759822433864	0.476544878279334	0.938211773384176	6.72824291581193	7.29827140377324	0.236331038008903	"chr14"	38206785	38206899	115	"+"	14	15	15	14	17	14
"ENSRNOG00000058588:E011"	"ENSRNOG00000058588"	"E011"	20.2204684526366	0.00416482178767052	0.213219958080614	0.644255255430386	0.983108889567334	8.03756671083826	8.41539826539338	0.133851765909148	"chr14"	38208047	38208171	125	"+"	24	22	17	23	22	15
"ENSRNOG00000058588:E012"	"ENSRNOG00000058588"	"E012"	20.5995666529479	0.0516321812759638	0.535683966057874	0.464226955717099	0.938211773384176	7.88962196457938	8.73167934475451	0.295546858637775	"chr14"	38208815	38208937	123	"+"	24	27	10	25	26	14
"ENSRNOG00000058588:E013"	"ENSRNOG00000058588"	"E013"	18.5746111403433	0.0344431257511681	0.00749317580283559	0.931018772344421	0.992709524988712	7.8366950231355	7.96147936980165	0.0459966682549062	"chr14"	38212528	38212618	91	"+"	25	19	16	22	23	9
"ENSRNOG00000058588:E014"	"ENSRNOG00000058588"	"E014"	22.0833432612786	0.00242271516297504	1.41258678093483	0.234627447146492	0.870885952933366	8.99040980931032	8.1325922266613	-0.29242920133147	"chr14"	38216350	38216470	121	"+"	31	25	23	18	23	15
"ENSRNOG00000058588:E015"	"ENSRNOG00000058588"	"E015"	22.1481106927221	0.00351538738813947	1.61509156536155	0.203777559266357	0.828472520178694	8.99298468016188	8.06309767161363	-0.318263872256447	"chr14"	38216683	38216842	160	"+"	27	22	30	15	20	20
"ENSRNOG00000058588:E016"	"ENSRNOG00000058588"	"E016"	10.622078450601	0.0245902564516161	1.82404769692052	0.176832222791243	0.806402836712842	5.28079483168177	6.54917989067178	0.624274337531903	"chr14"	38217702	38217793	92	"+"	9	6	12	8	11	17
"ENSRNOG00000058588:E017"	"ENSRNOG00000058588"	"E017"	6.82847139804236	0.00712437627299984	7.26063312181537	0.00704824390748519	NA	3.66522491505124	5.76516331381634	1.31108617863174	"chr14"	38221164	38221185	22	"+"	6	2	5	8	11	9
"ENSRNOG00000058588:E018"	"ENSRNOG00000058588"	"E018"	13.925782035893	0.0117141694599854	4.43752411526924	0.0351571975452291	0.53585319678602	5.91606766250122	7.69044327176805	0.761932703224856	"chr14"	38221580	38221720	141	"+"	17	5	12	12	20	18
"ENSRNOG00000058588:E019"	"ENSRNOG00000058588"	"E019"	14.7538977256422	0.00460487536758741	0.046518868291443	0.829235374193838	0.992669598765624	6.94931006144093	7.13481763600883	0.076562912597002	"chr14"	38223444	38223610	167	"+"	23	11	13	13	17	13
"ENSRNOG00000058588:E020"	"ENSRNOG00000058588"	"E020"	12.2001053137699	0.00526183045717239	5.08076174172594	0.0241927388520002	0.459730892704923	7.16619534443973	5.44850144724217	-0.79525256904332	"chr14"	38224912	38224981	70	"+"	21	17	12	3	12	10
"ENSRNOG00000058588:E021"	"ENSRNOG00000058588"	"E021"	14.1227011647244	0.00340189994532814	14.3067114271856	0.000155310161039017	0.026532152510832	8.10024477539383	5.2272811164643	-1.27186036645632	"chr14"	38228848	38228952	105	"+"	26	21	17	5	10	8
"ENSRNOG00000058588:E022"	"ENSRNOG00000058588"	"E022"	15.2494431605085	0.00321078403629592	0.0828062702558441	0.773529856067598	0.989869615376402	7.23826904318152	7.05191377789323	-0.075819660833973	"chr14"	38230929	38231015	87	"+"	20	18	13	10	18	14
"ENSRNOG00000058588:E023"	"ENSRNOG00000058588"	"E023"	9.86700253057974	0.00490102694522944	3.05198242682897	0.0806386573658343	0.687356538877174	5.07790915628718	6.43989850374186	0.688906382778061	"chr14"	38231800	38231853	54	"+"	10	8	7	9	16	10
"ENSRNOG00000058588:E024"	"ENSRNOG00000058588"	"E024"	39.6205819908583	0.00178565302249712	0.0122293340438091	0.911944396457956	0.992709524988712	11.3608310879175	11.4988228284355	0.0354972379780412	"chr14"	38232771	38233534	764	"+"	45	39	43	27	46	40
"ENSRNOG00000058588:E025"	"ENSRNOG00000058588"	"E025"	10.2065962222354	0.0239006158134075	0.615746098794702	0.432632468942578	0.938211773384176	6.09483970806173	5.46231675846923	-0.317688238083816	"chr14"	38233535	38233852	318	"+"	10	12	14	5	7	13
"ENSRNOG00000002302:E001"	"ENSRNOG00000002302"	"E001"	0.152050014371638	0.269878157114006	0.7995181467207	0.371237474781337	NA	1.16345416271808	0.0501342182772362	-9.0732343395281	"chr14"	38247791	38248231	441	"+"	1	0	0	0	0	0
"ENSRNOG00000002302:E002"	"ENSRNOG00000002302"	"E002"	1.64095139453154	0.0393218089901183	0.30399271220859	0.581390108424949	NA	2.60301588046113	2.13213276651851	-0.576243054512207	"chr14"	38293298	38293439	142	"+"	4	1	0	2	1	2
"ENSRNOG00000002302:E003"	"ENSRNOG00000002302"	"E003"	5.29613214596398	0.122442393892145	0.744068725526034	0.38836062943656	NA	3.8339159101991	4.37629482464908	0.382719593827878	"chr14"	38308371	38308565	195	"+"	10	1	0	5	7	9
"ENSRNOG00000002302:E004"	"ENSRNOG00000002302"	"E004"	6.78043731044961	0.0098052132733303	0.640510531534218	0.423525986766437	NA	5.07164302838974	4.46506995447028	-0.368757998258246	"chr14"	38325321	38325528	208	"+"	11	3	5	7	7	8
"ENSRNOG00000002302:E005"	"ENSRNOG00000002302"	"E005"	3.08130866691803	0.0250719047122937	6.07938437136327	0.013676842476465	NA	4.19999684061317	2.33142214891092	-1.70092472619111	"chr14"	38352448	38352632	185	"+"	5	3	5	0	4	2
"ENSRNOG00000002302:E006"	"ENSRNOG00000002302"	"E006"	1.1437193854538	0.270327917751462	0.00384456759987017	0.950559186899537	NA	2.01564369868316	1.90296821956396	-0.166071294810252	"chr14"	38402941	38403054	114	"+"	2	0	1	3	1	0
"ENSRNOG00000002302:E007"	"ENSRNOG00000002302"	"E007"	2.63567487116655	0.201460320874479	0.196842733691938	0.657281461377241	NA	2.61472343048719	3.13971894273536	0.528590050632607	"chr14"	38413673	38413780	108	"+"	1	1	3	5	5	1
"ENSRNOG00000002302:E008"	"ENSRNOG00000002302"	"E008"	2.9405782024909	0.0154817904840603	0.155824194060777	0.693030547549732	NA	3.2952542553767	3.01034704712949	-0.261298076844938	"chr14"	38415845	38415955	111	"+"	4	2	2	2	5	3
"ENSRNOG00000002302:E009"	"ENSRNOG00000002302"	"E009"	2.82916991391764	0.0223618165333181	0.0187928804741802	0.890961927322628	NA	3.08242164148717	3.01283804153545	-0.0659714731680436	"chr14"	38417873	38417989	117	"+"	3	3	1	1	4	5
"ENSRNOG00000002302:E010"	"ENSRNOG00000002302"	"E010"	2.97562788825885	0.0184313549103674	0.131499232284121	0.716882620143468	NA	3.29505947887257	3.0119271058487	-0.259611174001098	"chr14"	38421728	38421835	108	"+"	5	0	3	2	4	4
"ENSRNOG00000002302:E011"	"ENSRNOG00000002302"	"E011"	5.49253529152021	0.0195477945675783	1.24956503836658	0.263635568854289	NA	4.79606736054095	3.91932129737683	-0.584104082757581	"chr14"	38429753	38429984	232	"+"	11	1	5	2	10	5
"ENSRNOG00000002302:E012"	"ENSRNOG00000002302"	"E012"	5.04508407926025	0.0107467795884347	3.6357882787627	0.0565498191034539	NA	3.08293411827928	4.56474857328473	1.13484764260495	"chr14"	38434024	38434169	146	"+"	4	1	2	4	9	10
"ENSRNOG00000002302:E013"	"ENSRNOG00000002302"	"E013"	2.69790068316271	0.0193798969244647	1.43175241429896	0.231478656361744	NA	2.33206972872026	3.29897212630223	1.00195741459286	"chr14"	38434890	38434997	108	"+"	1	1	2	2	5	5
"ENSRNOG00000002302:E014"	"ENSRNOG00000002302"	"E014"	1.74065504419244	0.206434490754257	2.50265726065523	0.113654385928647	NA	1.16628600678573	2.96936650757974	2.69803690972246	"chr14"	38441012	38441125	114	"+"	0	1	0	1	8	1
"ENSRNOG00000002302:E015"	"ENSRNOG00000002302"	"E015"	1.43479405479136	0.038158273356507	0.145508423573446	0.702865163674864	NA	2.01807913088737	2.32938671612938	0.414219766046843	"chr14"	38442814	38442924	111	"+"	2	1	0	1	4	1
"ENSRNOG00000002302:E016"	"ENSRNOG00000002302"	"E016"	0.78835628056483	0.0537296956063549	3.15166406474094	0.0758495750578951	NA	2.33062795827223	0.952037706341045	-2.58420894341594	"chr14"	38443932	38444061	130	"+"	2	1	1	0	1	0
"ENSRNOG00000002302:E017"	"ENSRNOG00000002302"	"E017"	0.706443454370764	0.267144952695111	0.232383483150073	0.629762115992686	NA	1.65291837003343	1.35811956725928	-0.566996840290613	"chr14"	38454223	38454336	114	"+"	0	1	1	0	0	2
"ENSRNOG00000002302:E018"	"ENSRNOG00000002302"	"E018"	1.0290545327293	0.121642089700848	1.59686559466902	0.206347967855393	NA	2.33425569507332	1.35275091393763	-1.5748946259812	"chr14"	38457865	38457914	50	"+"	1	1	2	0	0	2
"ENSRNOG00000002302:E019"	"ENSRNOG00000002302"	"E019"	1.54686611366236	0.178124394621921	0.161572715867294	0.687712664142926	NA	2.33215816586528	2.14542083299374	-0.240985957266098	"chr14"	38458058	38458232	175	"+"	1	2	1	0	1	4
"ENSRNOG00000002302:E020"	"ENSRNOG00000002302"	"E020"	4.01624099933572	0.0128603304947315	1.18430823457978	0.276480666670563	NA	3.08247736858192	3.9262583891834	0.699374328431456	"chr14"	38470073	38470344	272	"+"	4	2	1	4	6	7
"ENSRNOG00000002302:E021"	"ENSRNOG00000002302"	"E021"	1.8075865172053	0.183750492400216	0.0502268980174989	0.822668923698481	NA	2.32560575875021	2.51917704459441	0.230889354804782	"chr14"	38472020	38472153	134	"+"	2	2	0	4	2	1
"ENSRNOG00000002302:E022"	"ENSRNOG00000002302"	"E022"	3.73495652220723	0.0228163956929352	0.721635146609579	0.395608074680754	NA	3.08173554679885	3.80144303975193	0.606650880705347	"chr14"	38473256	38473648	393	"+"	4	2	1	1	10	5
"ENSRNOG00000002312:E001"	"ENSRNOG00000002312"	"E001"	8.00914594602222	0.00926290634293711	0.777397608224149	0.377938227204948	NA	5.53843095949446	4.79601708860007	-0.416895187321169	"chr14"	38477330	38477642	313	"-"	9	7	7	8	7	10
"ENSRNOG00000002312:E002"	"ENSRNOG00000002312"	"E002"	5.98034881537412	0.0112159870752422	0.00149162544909132	0.969192107020518	NA	4.47589513616832	4.39456678205653	-0.0530623770463343	"chr14"	38478758	38478945	188	"-"	7	3	5	5	8	8
"ENSRNOG00000002312:E003"	"ENSRNOG00000002312"	"E003"	5.85737634158912	0.0324813231792033	0.166441845286116	0.68329360850058	NA	4.47850820815763	4.20286961421108	-0.1837906471028	"chr14"	38487391	38487495	105	"-"	4	6	5	4	2	13
"ENSRNOG00000002312:E004"	"ENSRNOG00000002312"	"E004"	5.55883053623459	0.089035298716648	0.236778367166679	0.626542692326294	NA	4.32922812357751	4.12458983751124	-0.140082379111457	"chr14"	38488795	38488875	81	"-"	4	5	5	3	1	14
"ENSRNOG00000002312:E005"	"ENSRNOG00000002312"	"E005"	7.30088691142811	0.0293135072025759	1.64916287706107	0.199072906296955	NA	4.00560519968208	5.2804819958115	0.79978977637681	"chr14"	38500179	38500379	201	"-"	4	4	4	3	6	21
"ENSRNOG00000002312:E006"	"ENSRNOG00000002312"	"E006"	4.01768575384263	0.0316600709488079	1.15731006581032	0.28202410844746	NA	3.05720587877406	3.95827098273762	0.746643816482891	"chr14"	38502544	38502669	126	"-"	5	1	1	1	7	9
"ENSRNOG00000002312:E007"	"ENSRNOG00000002312"	"E007"	2.29884174692252	0.0568315413329184	0.371602750056184	0.542131925639697	NA	3.05492528788437	2.54127013829634	-0.531779792508944	"chr14"	38503433	38503509	77	"-"	5	1	1	0	3	4
"ENSRNOG00000002312:E008"	"ENSRNOG00000002312"	"E008"	5.39543372173986	0.115317262042109	0.798565463306531	0.371522618776129	NA	4.74471038118958	3.83690504696534	-0.61439329721482	"chr14"	38504695	38505001	307	"-"	9	6	2	0	8	8
"ENSRNOG00000002312:E009"	"ENSRNOG00000002312"	"E009"	7.77860027342599	0.0086307319610135	0.113299017496658	0.736419063773017	NA	5.16854370859828	4.89134107513226	-0.159642256345189	"chr14"	38512317	38512501	185	"-"	4	8	8	5	8	13
"ENSRNOG00000002312:E010"	"ENSRNOG00000002312"	"E010"	6.88369858178061	0.00793282101143229	1.63560242026617	0.200929902947604	NA	5.29395193216382	4.29150668271463	-0.607743462474323	"chr14"	38514152	38514278	127	"-"	8	5	8	5	5	10
"ENSRNOG00000002312:E011"	"ENSRNOG00000002312"	"E011"	4.65003850312439	0.0115149038122469	0.299427973327809	0.584241252497472	NA	4.16672720560133	3.71670740709095	-0.330525684588827	"chr14"	38515951	38516057	107	"-"	7	3	3	3	5	7
"ENSRNOG00000002312:E012"	"ENSRNOG00000002312"	"E012"	10.2744165159257	0.00657281055448917	0.085135866652351	0.770454447060342	0.989869615376402	5.65682308278552	5.83142928942284	0.0881368984808617	"chr14"	38516572	38517181	610	"-"	10	7	7	10	10	17
"ENSRNOG00000002312:E013"	"ENSRNOG00000002312"	"E013"	6.23262149379369	0.0240854906810931	0.382301508885718	0.536374074308321	NA	4.90010992633647	4.28516865586558	-0.388112778412581	"chr14"	38519949	38520137	189	"-"	8	5	5	5	9	6
"ENSRNOG00000002312:E014"	"ENSRNOG00000002312"	"E014"	5.73269158787856	0.00826820656344099	0.505827884374995	0.476950532069789	NA	4.62316858412616	4.07172777770805	-0.367490680026037	"chr14"	38524654	38524895	242	"-"	5	6	5	3	5	10
"ENSRNOG00000002312:E015"	"ENSRNOG00000002312"	"E015"	5.67259163524197	0.0418930242243205	2.52666318914945	0.111936701789943	NA	3.27537774411593	4.80869667162536	1.11057779830633	"chr14"	38532816	38533068	253	"-"	1	3	4	1	9	15
"ENSRNOG00000002312:E016"	"ENSRNOG00000002312"	"E016"	2.96409127864542	0.0193583328462864	2.04512314253437	0.152694627948065	NA	2.31508649763217	3.46458209316179	1.16462894999014	"chr14"	38533178	38533307	130	"-"	0	2	2	2	3	8
"ENSRNOG00000002312:E017"	"ENSRNOG00000002312"	"E017"	0.31369518783466	0.142630014165332	0.0563906981354023	0.812294317936313	NA	1.15752906876503	0.957827484780339	-0.546510310284419	"chr14"	38533375	38533419	45	"-"	0	1	0	0	1	0
"ENSRNOG00000002312:E018"	"ENSRNOG00000002312"	"E018"	0.339388742914287	0.130491454807503	0.0647681339847281	0.799112515386288	NA	1.15607458280004	0.962150602370684	-0.529886159559298	"chr14"	38533637	38533665	29	"-"	1	0	0	0	0	1
"ENSRNOG00000002312:E019"	"ENSRNOG00000002312"	"E019"	3.13262849073507	0.0523608811667495	0.76873342701424	0.380609162212644	NA	3.64981537040087	2.88363435582851	-0.680924113801446	"chr14"	38533855	38533910	56	"-"	5	5	0	1	3	5
"ENSRNOG00000002312:E020"	"ENSRNOG00000002312"	"E020"	5.83815191952661	0.0119225600256889	0.202990461306698	0.652317782967391	NA	4.16581328056415	4.49988959058261	0.223192057182864	"chr14"	38534163	38534269	107	"-"	7	5	1	3	8	11
"ENSRNOG00000002312:E021"	"ENSRNOG00000002312"	"E021"	4.57945422108121	0.0119971929706008	0.000426924595416267	0.983515159544203	NA	3.83645348699916	3.83914993563478	0.00203163784256954	"chr14"	38537285	38537370	86	"-"	2	4	5	3	5	8
"ENSRNOG00000002312:E022"	"ENSRNOG00000002312"	"E022"	6.65645289684146	0.0311202267455571	0.543244665431743	0.461091133951433	NA	5.04221281298123	4.39262240214244	-0.399238603173506	"chr14"	38539820	38540024	205	"-"	4	7	8	2	10	9
"ENSRNOG00000002312:E023"	"ENSRNOG00000002312"	"E023"	7.24772551644554	0.0191996350741607	0.163157903116641	0.68626559834165	NA	5.04090775573717	4.70101518419085	-0.202119112311577	"chr14"	38545211	38545405	195	"-"	5	4	10	3	9	12
"ENSRNOG00000002312:E024"	"ENSRNOG00000002312"	"E024"	6.53843905968893	0.0106251294078589	0.990624962107319	0.319589676258621	NA	4.168071611645	4.88929552531609	0.461867640744986	"chr14"	38547616	38547942	327	"-"	5	4	4	7	9	10
"ENSRNOG00000002312:E025"	"ENSRNOG00000002312"	"E025"	3.07040451502406	0.0174227542510253	2.60725733886797	0.106375593771057	NA	2.31309623029905	3.59353962078434	1.27275258345808	"chr14"	38575669	38575700	32	"-"	3	1	0	2	4	8
"ENSRNOG00000002312:E026"	"ENSRNOG00000002312"	"E026"	2.66673351520206	0.0359423616152487	2.38713574815984	0.122337594444045	NA	2.00440563532788	3.33854131973331	1.4735872914186	"chr14"	38575702	38575785	84	"-"	1	1	1	2	1	9
"ENSRNOG00000050406:E001"	"ENSRNOG00000050406"	"E001"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	38493198	38493284	87	"+"	0	0	0	0	0	0
"ENSRNOG00000002320:E001"	"ENSRNOG00000002320"	"E001"	17.1973815814545	0.00354474116344056	0.0140646771410928	0.905596550442616	0.992709524988712	7.55239062429833	7.50109523265549	-0.0198265656613819	"chr14"	38612408	38612485	78	"+"	22	20	18	13	14	17
"ENSRNOG00000002320:E002"	"ENSRNOG00000002320"	"E002"	62.2118257543792	0.00225373291462475	0.242759587314566	0.622220061521753	0.974801928486323	14.3084783410818	14.0261023370538	-0.0591869953128379	"chr14"	38615696	38615851	156	"+"	75	77	68	53	52	52
"ENSRNOG00000002320:E003"	"ENSRNOG00000002320"	"E003"	90.1735475010045	0.00253572527252074	0.00123043753282559	0.972017868585796	0.997066114886606	16.9597294771597	17.0424093229025	0.0146192750269689	"chr14"	38618338	38618490	153	"+"	113	113	87	95	76	64
"ENSRNOG00000002320:E004"	"ENSRNOG00000002320"	"E004"	87.71119247975	0.0121480264314833	0.387718510163339	0.533501094052859	0.964442013058519	17.0503542993776	16.481166976278	-0.101952495984224	"chr14"	38620078	38620233	156	"+"	137	108	73	86	83	51
"ENSRNOG00000002320:E005"	"ENSRNOG00000002320"	"E005"	155.433872185748	0.0108053641224882	0.550160834515779	0.45825198469001	0.938211773384176	21.6448787013942	22.4774265743682	0.116528832979841	"chr14"	38621740	38622580	841	"+"	195	152	176	139	174	111
"ENSRNOG00000002327:E001"	"ENSRNOG00000002327"	"E001"	2.21321626850523	7.62714497842401	0.118883570593205	0.730248515633456	NA	0.202719471584416	0.273480693441002	0.863915733788201	"chr14"	38643385	38644157	773	"-"	0	0	0	0	1	11
"ENSRNOG00000002327:E002"	"ENSRNOG00000002327"	"E002"	0.936693642713245	12	0.3056977523336	0.580332294721134	NA	0.202676168700123	0.177755116700041	-0.378572743335652	"chr14"	38659711	38659955	245	"-"	0	0	0	0	0	5
"ENSRNOG00000002327:E003"	"ENSRNOG00000002327"	"E003"	0.936693642713245	12	0.3056977523336	0.580332294721134	NA	0.202676168700123	0.177755116700041	-0.37857274333566	"chr14"	38663768	38663920	153	"-"	0	0	0	0	0	5
"ENSRNOG00000002327:E004"	"ENSRNOG00000002327"	"E004"	1.29622171731841	7.67929127833198	0.189770790950242	0.663107454690491	NA	0.202679315065254	0.209109658827572	0.0901222442708773	"chr14"	38664038	38664175	138	"-"	0	0	0	1	0	6
"ENSRNOG00000002327:E005"	"ENSRNOG00000002327"	"E005"	1.29622171731841	7.67929127833198	0.189770790950242	0.663107454690491	NA	0.202679315065254	0.209109658827572	0.0901222442708773	"chr14"	38758692	38758774	83	"-"	0	0	0	1	0	6
"ENSRNOG00000002327:E006"	"ENSRNOG00000002327"	"E006"	1.63605070039714	1.11693447851204	0.20952121309341	0.647142931301918	NA	0.202681744062275	0.233619743079416	0.409894946908567	"chr14"	38935417	38935637	221	"-"	0	0	0	1	1	7
"ENSRNOG00000002327:E007"	"ENSRNOG00000002327"	"E007"	0.936693642713245	12	0.3056977523336	0.580332294721134	NA	0.202676168700123	0.177755116700041	-0.378572743335622	"chr14"	39111657	39111724	68	"-"	0	0	0	0	0	5
"ENSRNOG00000002327:E008"	"ENSRNOG00000002327"	"E008"	0.936693642713245	12	0.3056977523336	0.580332294721134	NA	0.202676168700123	0.177755116700041	-0.378572743335545	"chr14"	39112173	39112264	92	"-"	0	0	0	0	0	5
"ENSRNOG00000002327:E009"	"ENSRNOG00000002327"	"E009"	0.749354914170596	12	0.328952807963972	0.566276364253509	NA	0.202675271854815	0.158908214914945	-0.701956072137363	"chr14"	39112448	39112600	153	"-"	0	0	0	0	0	4
"ENSRNOG00000002336:E001"	"ENSRNOG00000002336"	"E001"	0.187338728542649	0.538871209990254	0.126086086955382	0.722525143897913	NA	0.0375292619773973	0.68208466782329	8.36782367556153	"chr14"	39154529	39154717	189	"+"	0	0	0	0	0	1
"ENSRNOG00000002336:E002"	"ENSRNOG00000002336"	"E002"	0.562016185627947	0.163129968196263	-0.071608897633002	1	NA	0.0267170508507917	1.18058489298625	10.9314877218048	"chr14"	39155143	39155261	119	"+"	0	0	0	0	0	3
"ENSRNOG00000002336:E003"	"ENSRNOG00000002336"	"E003"	1.12403237125589	0.0980235257080346	0.292963879690529	0.588327436934047	NA	0.0279104916232029	1.67149078933778	11.8089561736748	"chr14"	39168189	39168256	68	"+"	0	0	0	0	0	6
"ENSRNOG00000002336:E004"	"ENSRNOG00000002336"	"E004"	1.06260986184081	0.0724653365729303	2.22225265019748	0.136034447494705	NA	2.32023081826256	1.35948361175447	-1.54316341095903	"chr14"	39169225	39169445	221	"+"	1	1	0	0	0	4
"ENSRNOG00000002336:E005"	"ENSRNOG00000002336"	"E005"	0.161204933298572	1.09402001211948	1.67790348326638	0.195203263330398	NA	1.64270401806593	0.0123154325512758	-14.1194910017366	"chr14"	39169609	39169691	83	"+"	0	1	0	0	0	0
"ENSRNOG00000002336:E006"	"ENSRNOG00000002336"	"E006"	0.339388742914287	0.236780791794974	1.68518725105283	0.194236612326922	NA	1.638603972806	0.679283494233488	-2.54123117925992	"chr14"	39172213	39172356	144	"+"	1	0	0	0	0	1
"ENSRNOG00000002336:E007"	"ENSRNOG00000002336"	"E007"	0.714066199999585	0.11137056335044	0.690424877486201	0.40601990173049	NA	1.64031404566211	1.17812721490168	-0.955227695281868	"chr14"	39177504	39177656	153	"+"	1	0	0	0	0	3
"ENSRNOG00000002336:E008"	"ENSRNOG00000002336"	"E008"	0.357899792529543	0.285581847833027	1.66935071536138	0.196345523351376	NA	1.64617035362019	0.679768652351484	-2.55246904959209	"chr14"	39185938	39186197	260	"+"	0	0	1	0	0	1
"ENSRNOG00000002336:E009"	"ENSRNOG00000002336"	"E009"	6.48802695397997	0.331036498533349	5.98758932473972	0.0144068780138858	NA	1.64677718783189	4.10115285524363	2.6357377659359	"chr14"	39228514	39231695	3182	"+"	0	0	1	2	6	27
